"","B_mes","fec_ini_cdto","id_sucursal","B_adeudo","ventas_tot","no_clientes","adeudo_actual","pagos_tot","no_cdtos"
"9085",2020-10-15,2020-10-26,2,"Sin adeudo",383359,42,0,451424.24,124
"9086",2020-10-15,2020-10-26,3,"Con adeudo",21244,2,15304.13,6612.84,8
"9087",2020-10-15,2020-10-26,3,"Sin adeudo",320189,32,0,376560.52,87
"9088",2020-10-15,2020-10-26,4,"Con adeudo",33262,3,9660.12,25192.44,9
"9089",2020-10-15,2020-10-26,4,"Sin adeudo",334836,40,0,386136.62,124
"9090",2020-10-15,2020-10-26,5,"Con adeudo",28138,3,16758.23,13093.61,10
"9091",2020-10-15,2020-10-26,5,"Sin adeudo",282579,30,0,328935.2,69
"9092",2020-10-15,2020-10-26,6,"Con adeudo",49808,6,20499.6,31221.64,17
"9093",2020-10-15,2020-10-26,6,"Sin adeudo",354755,34,0,405519.49,84
"9094",2020-10-15,2020-10-26,7,"Con adeudo",12140,2,1564.13,11759.84,7
"9095",2020-10-15,2020-10-26,7,"Sin adeudo",407572,43,0,479433.97,122
"9096",2020-10-15,2020-10-26,8,"Con adeudo",27861,2,7431.7,24170.49,4
"9097",2020-10-15,2020-10-26,8,"Sin adeudo",396270,41,0,448843.01,126
"9098",2020-10-15,2020-10-26,9,"Con adeudo",14070,2,1155.57,14027.75,5
"9099",2020-10-15,2020-10-26,9,"Sin adeudo",371060,40,0,427208.96,123
"9100",2020-10-15,2020-10-26,10,"Con adeudo",27978,4,15943.49,13332.64,10
"9101",2020-10-15,2020-10-26,10,"Sin adeudo",431791,43,0,489404.98,132
"9102",2020-10-15,2020-10-26,11,"Con adeudo",12612,2,10083.15,2769.35,7
"9103",2020-10-15,2020-10-26,11,"Sin adeudo",496166,49,0,567012.01,158
"9104",2020-10-15,2020-10-26,12,"Con adeudo",2084,1,1811.22,310.01,3
"9105",2020-10-15,2020-10-26,12,"Sin adeudo",279878,29,0,315863.5,99
"9106",2020-10-15,2020-10-26,13,"Con adeudo",37832,3,19498.78,20266.09,5
"9107",2020-10-15,2020-10-26,13,"Sin adeudo",377450,42,0,430476.17,127
"9108",2020-10-15,2020-10-26,14,"Con adeudo",27826,2,18322.41,10746.48,9
"9109",2020-10-15,2020-10-26,14,"Sin adeudo",289293,35,0,329833.47,106
"9110",2020-10-15,2020-10-26,15,"Con adeudo",28432,3,16460.49,12668.08,12
"9111",2020-10-15,2020-10-26,15,"Sin adeudo",370321,39,0,427265.34,128
"9112",2020-10-15,2020-10-26,16,"Con adeudo",9490,3,4217.7,5620.62,7
"9113",2020-10-15,2020-10-26,16,"Sin adeudo",328202,34,0,375128.35,116
"9114",2020-10-15,2020-10-26,17,"Con adeudo",40405,4,20880.13,20938.43,11
"9115",2020-10-15,2020-10-26,17,"Sin adeudo",442889,52,0,516071.72,144
"9116",2020-10-15,2020-10-27,1,"Con adeudo",21166,2,3996.12,18161.86,5
"9117",2020-10-15,2020-10-27,1,"Sin adeudo",347027,37,0,406505.04,118
"9118",2020-10-15,2020-10-27,2,"Con adeudo",6758,1,6143.29,618.12,1
"9119",2020-10-15,2020-10-27,2,"Sin adeudo",237418,24,0,274178.99,70
"9120",2020-10-15,2020-10-27,3,"Con adeudo",29269,2,5800.05,24368.24,8
"9121",2020-10-15,2020-10-27,3,"Sin adeudo",313330,36,0,350965.58,101
"9122",2020-10-15,2020-10-27,4,"Sin adeudo",342115,38,0,392145.2,114
"9123",2020-10-15,2020-10-27,5,"Con adeudo",26475,3,11570.87,17154.57,10
"9124",2020-10-15,2020-10-27,5,"Sin adeudo",481443,44,0,552702.05,124
"9125",2020-10-15,2020-10-27,6,"Con adeudo",34343,3,23200.72,12207.71,14
"9126",2020-10-15,2020-10-27,6,"Sin adeudo",376394,39,0,429594.58,120
"9127",2020-10-15,2020-10-27,7,"Con adeudo",44276,4,33285.51,11819.64,18
"9128",2020-10-15,2020-10-27,7,"Sin adeudo",418531,41,0,473996,118
"9129",2020-10-15,2020-10-27,8,"Con adeudo",31510,4,10194.42,24463.98,11
"9130",2020-10-15,2020-10-27,8,"Sin adeudo",470313,41,0,540350.86,109
"9131",2020-10-15,2020-10-27,9,"Con adeudo",30662,3,10611.22,21004.18,6
"9132",2020-10-15,2020-10-27,9,"Sin adeudo",422946,41,0,482087.35,118
"9133",2020-10-15,2020-10-27,10,"Con adeudo",41254,3,16505.97,27456.67,12
"9134",2020-10-15,2020-10-27,10,"Sin adeudo",362321,37,0,420438.9,115
"9135",2020-10-15,2020-10-27,11,"Con adeudo",13107,2,2960.18,10231.53,8
"9136",2020-10-15,2020-10-27,11,"Sin adeudo",306653,33,0,358068.83,95
"9137",2020-10-15,2020-10-27,12,"Con adeudo",16614,2,5993.23,11572.62,6
"9138",2020-10-15,2020-10-27,12,"Sin adeudo",143361,14,0,158184.36,48
"9139",2020-10-15,2020-10-27,13,"Con adeudo",30835,3,18860.64,13056.17,8
"9140",2020-10-15,2020-10-27,13,"Sin adeudo",391498,39,0,461631,106
"9141",2020-10-15,2020-10-27,14,"Con adeudo",43338,3,35798.09,8420.84,9
"9142",2020-10-15,2020-10-27,14,"Sin adeudo",430046,48,0,482203.9,156
"9143",2020-10-15,2020-10-27,15,"Con adeudo",25306,4,8400.05,18543.01,14
"9144",2020-10-15,2020-10-27,15,"Sin adeudo",450497,43,0,507243.95,138
"9145",2020-10-15,2020-10-27,16,"Con adeudo",23132,3,10193.11,13392.85,8
"9146",2020-10-15,2020-10-27,16,"Sin adeudo",380854,36,0,433967.51,98
"9147",2020-10-15,2020-10-27,17,"Con adeudo",26793,2,21392.03,5701.11,8
"9148",2020-10-15,2020-10-27,17,"Sin adeudo",337694,33,0,384709.81,92
"9149",2020-10-15,2020-10-28,1,"Con adeudo",15237,2,10120.13,5721.02,6
"9150",2020-10-15,2020-10-28,1,"Sin adeudo",265938,26,0,304351.36,85
"9151",2020-10-15,2020-10-28,2,"Con adeudo",38457,4,14911.69,24783.23,8
"9152",2020-10-15,2020-10-28,2,"Sin adeudo",234985,29,0,267119.35,84
"9153",2020-10-15,2020-10-28,3,"Con adeudo",17057,2,13491.49,4087.51,5
"9154",2020-10-15,2020-10-28,3,"Sin adeudo",248953,26,0,283769.43,72
"9155",2020-10-15,2020-10-28,4,"Con adeudo",42759,4,22069.06,23912.1,11
"9156",2020-10-15,2020-10-28,4,"Sin adeudo",242335,29,0,278695.64,88
"9157",2020-10-15,2020-10-28,5,"Con adeudo",18519,2,13177.13,5509.02,9
"9158",2020-10-15,2020-10-28,5,"Sin adeudo",325688,37,0,373434.93,113
"9159",2020-10-15,2020-10-28,6,"Con adeudo",36742,4,21829.27,16760.89,19
"9160",2020-10-15,2020-10-28,6,"Sin adeudo",350893,35,0,401187.62,100
"9161",2020-10-15,2020-10-28,7,"Sin adeudo",370723,38,0,427860.51,111
"9162",2020-10-15,2020-10-28,8,"Con adeudo",23198,3,10000.57,14243.09,14
"9163",2020-10-15,2020-10-28,8,"Sin adeudo",312085,36,0,362206.79,97
"9164",2020-10-15,2020-10-28,9,"Con adeudo",28639,5,17729.1,11767.17,19
"9165",2020-10-15,2020-10-28,9,"Sin adeudo",435311,47,0,492546.87,149
"9166",2020-10-15,2020-10-28,10,"Con adeudo",34554,5,14687.03,21314.19,10
"9167",2020-10-15,2020-10-28,10,"Sin adeudo",232538,26,0,266058.49,69
"9168",2020-10-15,2020-10-28,11,"Con adeudo",24038,2,3358.08,23927.41,6
"9169",2020-10-15,2020-10-28,11,"Sin adeudo",354139,40,0,405848.4,112
"9170",2020-10-15,2020-10-28,12,"Con adeudo",55269,4,33868.37,23459.41,13
"9171",2020-10-15,2020-10-28,12,"Sin adeudo",229173,28,0,268580.52,76
"9172",2020-10-15,2020-10-28,13,"Con adeudo",62920,6,40069.03,24481.01,18
"9173",2020-10-15,2020-10-28,13,"Sin adeudo",289577,29,0,331180.97,84
"9174",2020-10-15,2020-10-28,14,"Con adeudo",37728,4,18860.12,20881.58,12
"9175",2020-10-15,2020-10-28,14,"Sin adeudo",245551,25,0,281802.29,82
"9176",2020-10-15,2020-10-28,15,"Con adeudo",35355,3,16118.65,20753.62,7
"9177",2020-10-15,2020-10-28,15,"Sin adeudo",281642,28,0,318479.87,82
"9178",2020-10-15,2020-10-28,16,"Con adeudo",16035,1,13581.04,2724.94,4
"9179",2020-10-15,2020-10-28,16,"Sin adeudo",322663,32,0,370717.28,98
"9180",2020-10-15,2020-10-28,17,"Con adeudo",22793,2,18783.87,4080.42,6
"9181",2020-10-15,2020-10-28,17,"Sin adeudo",361924,38,0,415037.19,103
"9182",2020-10-15,2020-10-29,1,"Con adeudo",17311,1,8702.52,9892.54,2
"9183",2020-10-15,2020-10-29,1,"Sin adeudo",296132,29,0,347319.07,89
"9184",2020-10-15,2020-10-29,2,"Con adeudo",1920,1,517.49,1535.16,4
"9185",2020-10-15,2020-10-29,2,"Sin adeudo",357162,36,0,399296.6,108
"9186",2020-10-15,2020-10-29,3,"Con adeudo",49281,6,21669.21,29875.89,22
"9187",2020-10-15,2020-10-29,3,"Sin adeudo",394082,40,0,456862.87,112
"9188",2020-10-15,2020-10-29,4,"Con adeudo",29025,3,6544.27,25483.81,10
"9189",2020-10-15,2020-10-29,4,"Sin adeudo",366686,41,0,421736.37,116
"9190",2020-10-15,2020-10-29,5,"Con adeudo",18008,1,4367.33,13644.64,4
"9191",2020-10-15,2020-10-29,5,"Sin adeudo",375381,42,0,426724.91,120
"9192",2020-10-15,2020-10-29,6,"Con adeudo",13847,1,5437.2,9830.05,3
"9193",2020-10-15,2020-10-29,6,"Sin adeudo",263606,33,0,303545.34,110
"9194",2020-10-15,2020-10-29,7,"Con adeudo",21821,3,11741.7,10480.64,11
"9195",2020-10-15,2020-10-29,7,"Sin adeudo",377783,42,0,427788.55,130
"9196",2020-10-15,2020-10-29,8,"Con adeudo",7071,1,2398.41,5234.1,5
"9197",2020-10-15,2020-10-29,8,"Sin adeudo",220667,24,0,251125.22,61
"9198",2020-10-15,2020-10-29,9,"Con adeudo",7588,1,2508.9,5387.45,2
"9199",2020-10-15,2020-10-29,9,"Sin adeudo",376427,41,0,435331.17,132
"9200",2020-10-15,2020-10-29,10,"Con adeudo",16816,2,11549.49,5977.41,6
"9201",2020-10-15,2020-10-29,10,"Sin adeudo",217842,30,0,246538.36,77
"9202",2020-10-15,2020-10-29,11,"Con adeudo",17161,1,3315.89,15479.12,2
"9203",2020-10-15,2020-10-29,11,"Sin adeudo",416004,46,0,485746.07,150
"9204",2020-10-15,2020-10-29,12,"Con adeudo",33180,4,15357.14,18788.85,11
"9205",2020-10-15,2020-10-29,12,"Sin adeudo",312543,36,0,357016.46,108
"9206",2020-10-15,2020-10-29,13,"Con adeudo",37532,3,20409.77,18318.16,9
"9207",2020-10-15,2020-10-29,13,"Sin adeudo",387975,40,0,450836.53,119
"9208",2020-10-15,2020-10-29,14,"Con adeudo",30685,4,11521.44,20289.66,10
"9209",2020-10-15,2020-10-29,14,"Sin adeudo",267775,29,0,299386.46,83
"9210",2020-10-15,2020-10-29,15,"Con adeudo",57613,5,24613.75,33869.29,10
"9211",2020-10-15,2020-10-29,15,"Sin adeudo",387821,42,0,447860.12,124
"9212",2020-10-15,2020-10-29,16,"Con adeudo",78761,6,48467.45,32800.88,15
"9213",2020-10-15,2020-10-29,16,"Sin adeudo",248241,30,0,295370.26,92
"9214",2020-10-15,2020-10-29,17,"Con adeudo",38980,4,15465.02,26022.61,10
"9215",2020-10-15,2020-10-29,17,"Sin adeudo",294962,28,0,342572.79,85
"9216",2020-10-15,2020-10-30,1,"Con adeudo",16220,1,13040.48,3518.96,1
"9217",2020-10-15,2020-10-30,1,"Sin adeudo",459227,47,0,518812.7,121
"9218",2020-10-15,2020-10-30,2,"Con adeudo",83511,5,46121.67,40538.11,15
"9219",2020-10-15,2020-10-30,2,"Sin adeudo",427462,40,0,487803.56,113
"9220",2020-10-15,2020-10-30,3,"Con adeudo",19918,3,17249.72,2841.49,15
"9221",2020-10-15,2020-10-30,3,"Sin adeudo",359049,38,0,409551.24,123
"9222",2020-10-15,2020-10-30,4,"Con adeudo",14549,1,14376.57,180.43,3
"9223",2020-10-15,2020-10-30,4,"Sin adeudo",349999,40,0,403157.68,112
"9224",2020-10-15,2020-10-30,5,"Con adeudo",47325,5,20581.13,28596.68,8
"9225",2020-10-15,2020-10-30,5,"Sin adeudo",381275,46,0,430994.72,140
"9226",2020-10-15,2020-10-30,6,"Con adeudo",47588,4,13956.38,36147.98,6
"9227",2020-10-15,2020-10-30,6,"Sin adeudo",370770,39,0,420514.55,115
"9228",2020-10-15,2020-10-30,7,"Con adeudo",45467,3,11843.96,37202.41,11
"9229",2020-10-15,2020-10-30,7,"Sin adeudo",307680,30,0,358514.22,93
"9230",2020-10-15,2020-10-30,8,"Con adeudo",33687,3,14773.3,21284.88,9
"9231",2020-10-15,2020-10-30,8,"Sin adeudo",321677,37,0,382558.91,110
"9232",2020-10-15,2020-10-30,9,"Con adeudo",39512,4,30526.98,9501.85,15
"9233",2020-10-15,2020-10-30,9,"Sin adeudo",345607,41,0,399859.7,130
"9234",2020-10-15,2020-10-30,10,"Con adeudo",43957,3,28999.67,16668.6,9
"9235",2020-10-15,2020-10-30,10,"Sin adeudo",439066,38,0,496605.95,118
"9236",2020-10-15,2020-10-30,11,"Con adeudo",41917,3,15381.31,28103.68,8
"9237",2020-10-15,2020-10-30,11,"Sin adeudo",266581,33,0,306781.57,96
"9238",2020-10-15,2020-10-30,12,"Con adeudo",15221,2,4146.81,12294.33,4
"9239",2020-10-15,2020-10-30,12,"Sin adeudo",304716,34,0,353040.3,92
"9240",2020-10-15,2020-10-30,13,"Con adeudo",32167,3,21866.94,11375.11,9
"9241",2020-10-15,2020-10-30,13,"Sin adeudo",357290,37,0,416715.51,102
"9242",2020-10-15,2020-10-30,14,"Con adeudo",55154,4,23050.47,36125.47,9
"9243",2020-10-15,2020-10-30,14,"Sin adeudo",358000,37,0,411141.77,106
"9244",2020-10-15,2020-10-30,15,"Con adeudo",41695,3,33313.49,9208.28,5
"9245",2020-10-15,2020-10-30,15,"Sin adeudo",446379,49,0,507487.32,136
"9246",2020-10-15,2020-10-30,16,"Con adeudo",14969,1,11340.4,3850.88,5
"9247",2020-10-15,2020-10-30,16,"Sin adeudo",386306,43,0,446057.32,126
"9248",2020-10-15,2020-10-30,17,"Con adeudo",7085,1,2212.26,5697.88,2
"9249",2020-10-15,2020-10-30,17,"Sin adeudo",362873,37,0,418676.16,105
"9250",2020-10-15,2020-10-31,1,"Con adeudo",25991,2,5724.33,21800.2,3
"9251",2020-10-15,2020-10-31,1,"Sin adeudo",248124,29,0,287110.11,83
"9252",2020-10-15,2020-10-31,2,"Sin adeudo",364771,35,0,407614.11,96
"9253",2020-10-15,2020-10-31,3,"Con adeudo",29567,3,7339.89,24664.63,5
"9254",2020-10-15,2020-10-31,3,"Sin adeudo",379483,36,0,430130.36,93
"9255",2020-10-15,2020-10-31,4,"Con adeudo",7130,1,3450.89,4208.13,4
"9256",2020-10-15,2020-10-31,4,"Sin adeudo",316064,35,0,362449.46,89
"9257",2020-10-15,2020-10-31,5,"Con adeudo",23199,2,8658.9,15294.8,4
"9258",2020-10-15,2020-10-31,5,"Sin adeudo",498217,49,0,571108.33,152
"9259",2020-10-15,2020-10-31,6,"Con adeudo",53806,4,27191.28,29414.69,13
"9260",2020-10-15,2020-10-31,6,"Sin adeudo",399516,41,0,462436.72,111
"9261",2020-10-15,2020-10-31,7,"Con adeudo",36238,3,21169.85,16089.01,10
"9262",2020-10-15,2020-10-31,7,"Sin adeudo",382914,39,0,441613.65,126
"9263",2020-10-15,2020-10-31,8,"Con adeudo",18196,3,6781.03,11818.34,11
"9264",2020-10-15,2020-10-31,8,"Sin adeudo",406278,38,0,467765.54,117
"9265",2020-10-15,2020-10-31,9,"Con adeudo",47032,5,20423.84,30576.27,9
"9266",2020-10-15,2020-10-31,9,"Sin adeudo",399007,39,0,464196.86,106
"9267",2020-10-15,2020-10-31,10,"Sin adeudo",387566,39,0,448158.81,106
"9268",2020-10-15,2020-10-31,11,"Con adeudo",34267,4,20721.74,14599.44,14
"9269",2020-10-15,2020-10-31,11,"Sin adeudo",310922,35,0,361808.8,109
"9270",2020-10-15,2020-10-31,12,"Con adeudo",24975,3,11862.16,13483.57,8
"9271",2020-10-15,2020-10-31,12,"Sin adeudo",243767,26,0,278414.32,74
"9272",2020-10-15,2020-10-31,13,"Con adeudo",25254,4,12333.63,14244.22,17
"9273",2020-10-15,2020-10-31,13,"Sin adeudo",371225,39,0,432739.85,130
"9274",2020-10-15,2020-10-31,14,"Con adeudo",8342,1,5368.14,3200.39,3
"9275",2020-10-15,2020-10-31,14,"Sin adeudo",436114,43,0,492372.19,112
"9276",2020-10-15,2020-10-31,15,"Con adeudo",30604,3,18478.21,13973.55,9
"9277",2020-10-15,2020-10-31,15,"Sin adeudo",268654,32,0,299930.11,101
"9278",2020-10-15,2020-10-31,16,"Con adeudo",23936,2,11110.75,14409.62,6
"9279",2020-10-15,2020-10-31,16,"Sin adeudo",421495,43,0,478290.33,131
"9280",2020-10-15,2020-10-31,17,"Con adeudo",29636,3,13838.97,16816.75,8
"9281",2020-10-15,2020-10-31,17,"Sin adeudo",413350,37,0,462931.14,114
"9282",2020-11-15,2020-11-01,1,"Con adeudo",38882,3,33805.69,6200.66,19
"9283",2020-11-15,2020-11-01,1,"Sin adeudo",419170,44,0,542380.12,220
"9284",2020-11-15,2020-11-01,2,"Con adeudo",32537,2,4716.29,32959.79,16
"9285",2020-11-15,2020-11-01,2,"Sin adeudo",329891,36,0,398372.43,151
"9286",2020-11-15,2020-11-01,3,"Con adeudo",17501,4,7340.29,11089.3,14
"9287",2020-11-15,2020-11-01,3,"Sin adeudo",290064,31,0,365767.93,141
"9288",2020-11-15,2020-11-01,4,"Con adeudo",63994,5,24678.18,44845.72,20
"9289",2020-11-15,2020-11-01,4,"Sin adeudo",443433,42,0,534312.77,180
"9290",2020-11-15,2020-11-01,5,"Con adeudo",7168,4,4319.59,3361.58,15
"9291",2020-11-15,2020-11-01,5,"Sin adeudo",412844,42,0,505841.3,180
"9292",2020-11-15,2020-11-01,6,"Con adeudo",31954,3,14544.76,21321.38,15
"9293",2020-11-15,2020-11-01,6,"Sin adeudo",408284,44,0,508119.59,170
"9294",2020-11-15,2020-11-01,7,"Con adeudo",27709,3,10181.85,20069.46,19
"9295",2020-11-15,2020-11-01,7,"Sin adeudo",497106,50,0,616338.25,203
"9296",2020-11-15,2020-11-01,8,"Con adeudo",33136,3,16452.47,19908.94,14
"9297",2020-11-15,2020-11-01,8,"Sin adeudo",503102,44,0,620595.49,213
"9298",2020-11-15,2020-11-01,9,"Con adeudo",13119,3,5599.49,8275.44,19
"9299",2020-11-15,2020-11-01,9,"Sin adeudo",336322,31,0,422424.92,122
"9300",2020-11-15,2020-11-01,10,"Con adeudo",92682,11,73355.29,22605.76,57
"9301",2020-11-15,2020-11-01,10,"Sin adeudo",434612,42,0,542510.35,188
"9302",2020-11-15,2020-11-01,11,"Con adeudo",58301,6,29917.22,34250.36,19
"9303",2020-11-15,2020-11-01,11,"Sin adeudo",349608,35,0,427461.63,149
"9304",2020-11-15,2020-11-01,12,"Con adeudo",64988,5,41381.55,25900,14
"9305",2020-11-15,2020-11-01,12,"Sin adeudo",303704,31,0,393232.53,116
"9306",2020-11-15,2020-11-01,13,"Con adeudo",13087,2,8854.21,5091.01,5
"9307",2020-11-15,2020-11-01,13,"Sin adeudo",298756,33,0,365455.79,143
"9308",2020-11-15,2020-11-01,14,"Con adeudo",49872,5,14458.89,39672.68,20
"9309",2020-11-15,2020-11-01,14,"Sin adeudo",337179,47,0,418689.03,194
"9310",2020-11-15,2020-11-01,15,"Con adeudo",40366,3,10865.33,34673.04,13
"9311",2020-11-15,2020-11-01,15,"Sin adeudo",397456,33,0,500982.55,177
"9312",2020-11-15,2020-11-01,16,"Con adeudo",51739,5,26378.93,27725.22,23
"9313",2020-11-15,2020-11-01,16,"Sin adeudo",476660,46,0,610302.28,201
"9314",2020-11-15,2020-11-01,17,"Con adeudo",30707,3,10071.46,24054.8,14
"9315",2020-11-15,2020-11-01,17,"Sin adeudo",296246,34,0,369886.05,147
"9316",2020-11-15,2020-11-02,1,"Con adeudo",32021,2,13282.93,19762.71,9
"9317",2020-11-15,2020-11-02,1,"Sin adeudo",393599,42,0,482072.29,183
"9318",2020-11-15,2020-11-02,2,"Con adeudo",29283,4,15377.32,15362.15,20
"9319",2020-11-15,2020-11-02,2,"Sin adeudo",470186,50,0,596154.32,212
"9320",2020-11-15,2020-11-02,3,"Con adeudo",25510,2,12995.92,14225.18,3
"9321",2020-11-15,2020-11-02,3,"Sin adeudo",318734,29,0,401702.18,143
"9322",2020-11-15,2020-11-02,4,"Con adeudo",48856,5,13654.48,37903.26,25
"9323",2020-11-15,2020-11-02,4,"Sin adeudo",366321,38,0,433762.37,159
"9324",2020-11-15,2020-11-02,5,"Con adeudo",51469,5,35177.44,18463.02,27
"9325",2020-11-15,2020-11-02,5,"Sin adeudo",372313,39,0,459000.55,170
"9326",2020-11-15,2020-11-02,6,"Con adeudo",35125,4,24034.42,12620.87,22
"9327",2020-11-15,2020-11-02,6,"Sin adeudo",377562,29,0,453854.69,160
"9328",2020-11-15,2020-11-02,7,"Con adeudo",42603,5,26168.92,17745.2,27
"9329",2020-11-15,2020-11-02,7,"Sin adeudo",381266,42,0,468494.6,193
"9330",2020-11-15,2020-11-02,8,"Sin adeudo",279037,33,0,356577.76,143
"9331",2020-11-15,2020-11-02,9,"Con adeudo",39360,5,18982.41,23940.18,19
"9332",2020-11-15,2020-11-02,9,"Sin adeudo",409213,44,0,515350.44,225
"9333",2020-11-15,2020-11-02,10,"Con adeudo",105454,10,48289.37,64376.52,38
"9334",2020-11-15,2020-11-02,10,"Sin adeudo",323764,31,0,415097.99,126
"9335",2020-11-15,2020-11-02,11,"Con adeudo",63327,4,27793.17,38858.07,19
"9336",2020-11-15,2020-11-02,11,"Sin adeudo",437762,45,0,557493.53,196
"9337",2020-11-15,2020-11-02,12,"Con adeudo",50069,5,35190.56,18536.71,14
"9338",2020-11-15,2020-11-02,12,"Sin adeudo",481647,43,0,612853.38,198
"9339",2020-11-15,2020-11-02,13,"Con adeudo",18348,1,13715.41,5681.38,5
"9340",2020-11-15,2020-11-02,13,"Sin adeudo",361658,37,0,460001.95,174
"9341",2020-11-15,2020-11-02,14,"Con adeudo",51651,5,35186.38,19514.56,25
"9342",2020-11-15,2020-11-02,14,"Sin adeudo",504742,48,0,619014.12,221
"9343",2020-11-15,2020-11-02,15,"Con adeudo",29683,3,9403.66,25343.9,22
"9344",2020-11-15,2020-11-02,15,"Sin adeudo",387119,41,0,470783.11,180
"9345",2020-11-15,2020-11-02,16,"Con adeudo",38989,3,9573.62,34204.71,8
"9346",2020-11-15,2020-11-02,16,"Sin adeudo",215657,28,0,272445.53,134
"9347",2020-11-15,2020-11-02,17,"Con adeudo",9266,1,500.32,8995.37,2
"9348",2020-11-15,2020-11-02,17,"Sin adeudo",343175,39,0,424533.74,157
"9349",2020-11-15,2020-11-03,1,"Con adeudo",12386,1,11318.42,1283.89,6
"9350",2020-11-15,2020-11-03,1,"Sin adeudo",369528,40,0,480745.65,189
"9351",2020-11-15,2020-11-03,2,"Con adeudo",32139,3,7649.33,26694.8,18
"9352",2020-11-15,2020-11-03,2,"Sin adeudo",401325,37,0,502786.31,165
"9353",2020-11-15,2020-11-03,3,"Con adeudo",24842,2,2271.31,25555.55,9
"9354",2020-11-15,2020-11-03,3,"Sin adeudo",450874,47,0,573127.42,209
"9355",2020-11-15,2020-11-03,4,"Con adeudo",43695,4,32048.83,12958.31,21
"9356",2020-11-15,2020-11-03,4,"Sin adeudo",400934,36,0,515393.69,168
"9357",2020-11-15,2020-11-03,5,"Con adeudo",30120,4,9302.28,24645.32,12
"9358",2020-11-15,2020-11-03,5,"Sin adeudo",462984,50,0,582145.07,239
"9359",2020-11-15,2020-11-03,6,"Con adeudo",52018,5,23495,32072.54,22
"9360",2020-11-15,2020-11-03,6,"Sin adeudo",312375,32,0,393357.01,149
"9361",2020-11-15,2020-11-03,7,"Con adeudo",42024,3,20591.38,25013.03,19
"9362",2020-11-15,2020-11-03,7,"Sin adeudo",353344,36,0,446340.02,168
"9363",2020-11-15,2020-11-03,8,"Con adeudo",24120,4,14563.29,10054.64,11
"9364",2020-11-15,2020-11-03,8,"Sin adeudo",344204,39,0,419717.74,184
"9365",2020-11-15,2020-11-03,9,"Con adeudo",27859,3,12021.83,18118.6,11
"9366",2020-11-15,2020-11-03,9,"Sin adeudo",340335,39,0,420644.84,176
"9367",2020-11-15,2020-11-03,10,"Con adeudo",45454,5,33231.28,14904.62,27
"9368",2020-11-15,2020-11-03,10,"Sin adeudo",407389,38,0,511614.83,200
"9369",2020-11-15,2020-11-03,11,"Con adeudo",37848,5,11597.88,29348.33,19
"9370",2020-11-15,2020-11-03,11,"Sin adeudo",355988,41,0,450896.65,167
"9371",2020-11-15,2020-11-03,12,"Con adeudo",9074,3,7092.91,2126.46,21
"9372",2020-11-15,2020-11-03,12,"Sin adeudo",304932,30,0,351183.08,137
"9373",2020-11-15,2020-11-03,13,"Con adeudo",37941,3,22478.59,18962.28,16
"9374",2020-11-15,2020-11-03,13,"Sin adeudo",385869,44,0,496799.08,221
"9375",2020-11-15,2020-11-03,14,"Con adeudo",37906,4,24724.66,15620.39,26
"9376",2020-11-15,2020-11-03,14,"Sin adeudo",339818,34,0,432554.63,168
"9377",2020-11-15,2020-11-03,15,"Con adeudo",32819,3,7002.17,32913.91,14
"9378",2020-11-15,2020-11-03,15,"Sin adeudo",409259,40,0,523355.78,186
"9379",2020-11-15,2020-11-03,16,"Con adeudo",44596,4,26668.64,22280.39,25
"9380",2020-11-15,2020-11-03,16,"Sin adeudo",287228,29,0,345106.7,102
"9381",2020-11-15,2020-11-03,17,"Con adeudo",48256,6,23633.04,28916.59,27
"9382",2020-11-15,2020-11-03,17,"Sin adeudo",447919,43,0,559414.05,171
"9383",2020-11-15,2020-11-04,1,"Con adeudo",10000,1,1803.06,9443.72,2
"9384",2020-11-15,2020-11-04,1,"Sin adeudo",437753,44,0,555871.67,183
"9385",2020-11-15,2020-11-04,2,"Con adeudo",49194,5,32080.36,19330.81,26
"9386",2020-11-15,2020-11-04,2,"Sin adeudo",315558,33,0,405612.94,144
"9387",2020-11-15,2020-11-04,3,"Con adeudo",37387,4,21686.18,18772.96,19
"9388",2020-11-15,2020-11-04,3,"Sin adeudo",434329,48,0,539540.32,216
"9389",2020-11-15,2020-11-04,4,"Con adeudo",40398,5,17175.24,26611.99,19
"9390",2020-11-15,2020-11-04,4,"Sin adeudo",501114,53,0,632662.07,229
"9391",2020-11-15,2020-11-04,5,"Con adeudo",12614,1,2836.42,9865.31,4
"9392",2020-11-15,2020-11-04,5,"Sin adeudo",489539,48,0,628605.18,195
"9393",2020-11-15,2020-11-04,6,"Con adeudo",41257,5,26288.16,16718.81,37
"9394",2020-11-15,2020-11-04,6,"Sin adeudo",369465,36,0,470313.94,154
"9395",2020-11-15,2020-11-04,7,"Con adeudo",45035,4,11620.19,38993.06,24
"9396",2020-11-15,2020-11-04,7,"Sin adeudo",425174,41,0,513986.48,177
"9397",2020-11-15,2020-11-04,8,"Con adeudo",21815,4,16821.87,5304.12,21
"9398",2020-11-15,2020-11-04,8,"Sin adeudo",390768,40,0,503377.58,188
"9399",2020-11-15,2020-11-04,9,"Con adeudo",7700,1,4756.78,3535.74,7
"9400",2020-11-15,2020-11-04,9,"Sin adeudo",372306,41,0,447846.65,215
"9401",2020-11-15,2020-11-04,10,"Con adeudo",38438,4,19094.86,22340.49,12
