,id_cliente,deuda_act,deuda_act_interes,venta_trimestral,venta_enero2020,venta_febrero2020,venta_mzo2020,pagos,pagos_enero2020,pagos_febrero2020,pagos_mzo2020,id_sucursal,B_tipo_soc,edad,tipo_cliente,nombre_suc
17491,17545,0,0,1050,0,0,1050,1201.4,0,0,1201.4,10,Socio,28,Cliente nivel 1,TOL
17492,17546,0,0,14080,5793,3788,4499,14100.26,5809.33,3789.31,4501.62,10,Socio,35,Cliente nivel 1,TOL
17493,17547,0,0,5398,1250,2356,1792,5543.75,1258.37,2370.58,1914.8,10,Socio,34,Cliente nivel 1,TOL
17494,17548,0,0,2491,230,1228,1033,2623.18,243.55,1272.64,1106.99,4,Socio,55,Cliente nivel 1,QRO
17495,17549,0,0,4162,168,2354,1640,4922.78,187.5,2790.88,1944.4,10,Empleado,34,Empleado,TOL
17496,17550,0,0,1959,1059,900,0,1959,1059,900,0,4,Socio,53,Cliente nivel 1,QRO
17497,17551,0,0,5081,2290,369,2422,5253.81,2290,369,2594.81,10,Socio,22,Cliente nivel 1,TOL
17498,17552,0,0,4234,747,887,2600,4292.31,805.31,887,2600,10,Socio,23,Cliente nivel 1,TOL
17499,17553,0,0,5124,1619,1378,2127,5367.87,1620.42,1379.2,2368.25,10,Socio,37,Cliente nivel 1,TOL
17500,17554,0,0,11145,3015,4396,3734,11145,3015,4396,3734,10,Socio,28,Cliente nivel 1,TOL
17501,17555,1204.25,2040.15,1450,0,0,1450,610,0,0,610,4,Socio,30,Cliente nivel 1,QRO
17502,17556,2259.15,3158.02,6936.36,2311,2312.68,2312.68,5190.09,2319.09,2320.77,550.23,10,Socio,54,Cliente nivel 1,TOL
17503,17557,0,0,811.11,811.11,0,0,874.01,874.01,0,0,10,Socio,26,Cliente nivel 1,TOL
17504,17558,0,0,2828,0,378,2450,2964.95,0,378,2586.95,10,Socio,23,Cliente nivel 1,TOL
17505,17559,0,0,2485,0,1472,1013,2934.53,0,1745.28,1189.25,10,Empleado,21,Empleado,TOL
17506,17560,0,0,3206,1351,1668,187,3723.72,1563.32,1957.16,203.24,10,Empleado,25,Empleado,TOL
17507,17561,0,0,3415,1965,489,961,4034.2,2324.52,572.52,1137.16,10,Empleado,30,Empleado,TOL
17508,17562,0,0,19073,4697,11106,3270,19073.97,4697,11106,3270.97,4,Socio,46,Cliente nivel 1,QRO
17509,17563,0,0,1073,0,1073,0,1139.05,0,1139.05,0,10,Socio,30,Cliente nivel 1,TOL
17510,17564,0,0,10884,2660,4861,3363,11153.79,2661.13,4862.27,3630.39,1,Socio,34,Cliente nivel 1,CDMX
17511,17565,0,0,2244,0,2244,0,2439.88,0,2439.88,0,1,Socio,32,Cliente nivel 1,CDMX
17512,17566,0,0,966,0,0,966,1240.06,0,0,1240.06,11,Socio,26,Cliente nivel 1,TIJ
17513,17567,0,0,2500,0,0,2500,2500,0,0,2500,11,Socio,45,Cliente nivel 1,TIJ
17514,17568,0,0,2396,808,0,1588,2631.82,868.2,0,1763.62,15,Socio,27,Cliente nivel 1,SLP
17515,17569,0,0,1745,0,0,1745,2065.37,0,0,2065.37,11,Empleado,24,Empleado,TIJ
17516,17570,0,0,3750,1250,898,1602,3823.9,1250,971.49,1602.41,15,Socio,57,Cliente nivel 1,SLP
17517,17571,0,0,5075.57,926.57,2700,1449,5078.06,926.57,2701.28,1450.21,11,Socio,39,Cliente nivel 1,TIJ
17518,17572,0,0,8239,0,5405,2834,8776.8,0,5684.92,3091.88,11,Socio,46,Cliente nivel 1,TIJ
17519,17573,0,0,1396,1396,0,0,1474.91,1474.91,0,0,11,Socio,28,Cliente nivel 1,TIJ
17520,17574,0,0,28663,0,14400,14263,31247.62,0,14400,16847.62,11,Socio,39,Cliente nivel 1,TIJ
17521,17575,0,0,1300,0,650,650,1379.45,0,682.42,697.03,11,Socio,24,Cliente nivel 1,TIJ
17522,17576,0,0,7249,1100,2866,3283,7508.3,1200.37,2866.87,3441.06,11,Socio,45,Cliente nivel 1,TIJ
17523,17577,0,0,5700,0,1900,3800,5723.86,0,1900,3823.86,11,Socio,27,Cliente nivel 1,TIJ
17524,17578,0,0,3300,1100,1100,1100,3300,1100,1100,1100,15,Socio,28,Cliente nivel 1,SLP
17525,17579,0,0,2449,1553,0,896,2551.53,1559.94,0,991.59,11,Socio,26,Cliente nivel 1,TIJ
17526,17580,0,0,5100,2900,0,2200,5464.82,3039.09,0,2425.73,11,Socio,58,Cliente nivel 1,TIJ
17527,17581,0,0,3025,0,0,3025,3025.96,0,0,3025.96,11,Socio,28,Cliente nivel 1,TIJ
17528,17582,0,0,1237,0,0,1237,1338.5,0,0,1338.5,11,Socio,67,Cliente nivel 1,TIJ
17529,17583,0,0,2748,0,947,1801,2807.84,0,947,1860.84,12,Empleado,34,Empleado,GTO
17530,17584,0,0,1450,0,1450,0,1491.91,0,1491.91,0,12,Socio,29,Cliente nivel 1,GTO
17531,17585,0,0,5724,2274,1150,2300,5882.05,2287.51,1177.88,2416.66,12,Socio,34,Cliente nivel 1,GTO
17532,17586,0,0,2853,1100,1064,689,3133.18,1181.63,1122.14,829.41,12,Socio,26,Cliente nivel 1,GTO
17533,17587,0,0,1545,0,1545,0,1696.62,0,1696.62,0,12,Socio,44,Cliente nivel 1,GTO
17534,17588,0,0,2059,0,1100,959,2199.98,0,1155.32,1044.66,12,Socio,38,Cliente nivel 1,GTO
17535,17589,0,0,7372.87,2246.87,3447,1679,7668.52,2254.85,3614.3,1799.37,12,Socio,40,Cliente nivel 1,GTO
17536,17590,0,0,1666,0,1666,0,1801.95,0,1801.95,0,12,Socio,24,Cliente nivel 1,GTO
17537,17591,0,0,6000,2000,2000,2000,6193.73,2189.42,2001.44,2002.87,12,Socio,40,Cliente nivel 1,GTO
17538,17592,0,0,2200,0,2200,0,2258.54,0,2258.54,0,12,Socio,39,Cliente nivel 1,GTO
17539,17593,0,0,800,0,800,0,929.86,0,929.86,0,12,Socio,27,Cliente nivel 1,GTO
17540,17594,0,0,799,407,0,392,918.67,482.52,0,436.15,12,Empleado,34,Empleado,GTO
17541,17595,0,0,5800,1650,1650,2500,6032,1650,1650,2732,12,Socio,30,Cliente nivel 1,GTO
17542,17596,0,0,4870,3900,970,0,4883.97,3903.41,980.56,0,12,Socio,37,Cliente nivel 1,GTO
17543,17597,0,0,3980,1000,0,2980,4011.54,1007.79,0,3003.75,12,Socio,25,Cliente nivel 1,GTO
17544,17598,0,0,2789,1611,589,589,2970.32,1751.18,589,630.14,13,Socio,28,Cliente nivel 1,OAX
17545,17599,0,0,5776,1950,1941,1885,5887.77,1966.61,1943.49,1977.67,13,Socio,32,Cliente nivel 1,OAX
17546,17600,0,0,3813,680,2083,1050,3860.12,680,2084.44,1095.68,13,Socio,28,Cliente nivel 1,OAX
17547,17601,401.03,849.77,1413,1413,0,0,1063.49,1063.49,0,0,13,Socio,25,Cliente nivel 1,OAX
17548,17602,0,0,534,0,0,534,633.04,0,0,633.04,13,Empleado,29,Empleado,OAX
17549,17603,0,0,3119,2069,1050,0,3120.41,2070.41,1050,0,13,Socio,42,Cliente nivel 1,OAX
17550,17604,0,0,2538,2053,265,220,2959.94,2393.1,305.88,260.96,13,Empleado,24,Empleado,OAX
17551,17605,0,0,2580,85,1914,581,2580,85,1914,581,13,Empleado,24,Empleado,OAX
17552,17606,0,0,8121.49,84.49,1540,6497,8268.9,84.49,1541.34,6643.07,13,Socio,21,Cliente nivel 1,OAX
17553,17607,0,0,2480,938,896,646,2511.96,938.6,896,677.36,13,Socio,27,Cliente nivel 1,OAX
17554,17608,0,0,4927,1927,1200,1800,4927,1927,1200,1800,13,Socio,40,Cliente nivel 1,OAX
17555,17609,0,0,1958,908,1050,0,1958,908,1050,0,13,Socio,28,Cliente nivel 1,OAX
17556,17610,1574.26,2112.68,7000,1750,3500,1750,6757.97,1886.97,3520.59,1350.41,13,Socio,49,Cliente nivel 1,OAX
17557,17611,0,0,3829,2779,1050,0,4132.09,2992.1,1139.99,0,13,Socio,40,Cliente nivel 1,OAX
17558,17612,0,0,2890.99,0,0,2890.99,2893.52,0,0,2893.52,13,Socio,40,Cliente nivel 1,OAX
17559,17613,0,0,4655.5,0,0,4655.5,4807.77,0,0,4807.77,13,Socio,33,Cliente nivel 1,OAX
17560,17614,0,0,1000,0,0,1000,1000.88,0,0,1000.88,13,Socio,34,Cliente nivel 1,OAX
17561,17615,0,0,4159,1192,2967,0,4175.04,1193.04,2982,0,13,Socio,40,Cliente nivel 1,OAX
17562,17616,0,0,1649,0,599,1050,1711.39,0,599.83,1111.56,13,Socio,43,Cliente nivel 1,OAX
17563,17617,161.25,191.2,258,258,0,0,114.72,114.72,0,0,13,Empleado,29,Empleado,OAX
17564,17618,0,0,799.5,595,0,204.5,868.66,635.48,0,233.18,13,Empleado,25,Empleado,OAX
17565,17619,0,0,3100,0,0,3100,3255.81,0,0,3255.81,13,Socio,28,Cliente nivel 1,OAX
17566,17620,0,0,359,359,0,0,359,359,0,0,14,Empleado,35,Empleado,TAB
17567,17621,709.82,841.57,3400,0,3379,21,3169.28,0,3145.83,23.45,14,Empleado,29,Empleado,TAB
17568,17622,0,0,2700,0,0,2700,2700,0,0,2700,14,Socio,44,Cliente nivel 1,TAB
17569,17623,0,0,3710,1100,1100,1510,3911.42,1151.91,1100.96,1658.55,15,Socio,40,Cliente nivel 1,SLP
17570,17624,0,0,5034,388,1889,2757,5053.79,388,1907.4,2758.39,11,Socio,46,Cliente nivel 1,TIJ
17571,17625,0,0,12276,2275,5211,4790,12606.35,2275,5291.15,5040.2,15,Socio,36,Cliente nivel 1,SLP
17572,17626,0,0,2477,900,677,900,2822.56,989.04,677.99,1155.53,15,Socio,52,Cliente nivel 1,SLP
17573,17627,0,0,3375,0,2328,1047,3491.69,0,2336.61,1155.08,15,Socio,26,Cliente nivel 1,SLP
17574,17628,0,0,1004.94,1004.94,0,0,1005.53,1005.53,0,0,15,Socio,32,Cliente nivel 1,SLP
17575,17629,0,0,1950,0,0,1950,1950,0,0,1950,15,Socio,41,Cliente nivel 1,SLP
17576,17630,0,0,1600,0,0,1600,1882.07,0,0,1882.07,15,Socio,24,Cliente nivel 1,SLP
17577,17631,0,0,1150,0,965,185,1252.43,0,1050.37,202.06,15,Socio,30,Cliente nivel 1,SLP
17578,17632,0,0,3298,0,2198,1100,3440.3,0,2261.8,1178.5,15,Socio,41,Cliente nivel 1,SLP
17579,17633,0,0,1071,0,1071,0,1160,0,1160,0,15,Socio,41,Cliente nivel 1,SLP
17580,17634,0,0,15764,4371,1650,9743,15768.17,4373.31,1650,9744.86,15,Socio,27,Cliente nivel 1,SLP
17581,17635,0,0,1779,729,0,1050,1779.64,729.64,0,1050,15,Socio,37,Cliente nivel 1,SLP
17582,17636,0,0,5600,1400,2800,1400,5791.73,1415.24,2800,1576.49,15,Socio,25,Cliente nivel 1,SLP
17583,17637,0,0,2500,0,0,2500,2749.37,0,0,2749.37,15,Socio,39,Cliente nivel 1,SLP
17584,17638,0,0,2096,0,718,1378,2484.96,0,851.28,1633.68,15,Empleado,22,Empleado,SLP
17585,17639,0,0,2687,1229,691,767,2858.5,1286.48,750.35,821.67,15,Socio,26,Cliente nivel 1,SLP
17586,17640,0,0,2080.94,45.94,443,1592,2189.9,45.94,443.39,1700.57,15,Socio,41,Cliente nivel 1,SLP
17587,17641,0,0,2405.3,1127.3,810,468,2507.71,1229.3,810,468.41,15,Socio,21,Cliente nivel 1,SLP
17588,17642,0,0,2328.83,1570.83,0,758,2492.25,1670.52,0,821.73,11,Socio,32,Cliente nivel 1,TIJ
17589,17643,0,0,458,0,0,458,485.22,0,0,485.22,15,Socio,26,Cliente nivel 1,SLP
17590,17644,0,0,750,750,0,0,750.66,750.66,0,0,15,Socio,28,Cliente nivel 1,SLP
17591,17645,0,0,668,0,0,668,668.58,0,0,668.58,15,Socio,32,Cliente nivel 1,SLP
17592,17646,0,0,646,646,0,0,653.04,653.04,0,0,15,Socio,20,Cliente nivel 1,SLP
17593,17647,0,0,507.6,507.6,0,0,555.74,555.74,0,0,16,Socio,43,Cliente nivel 1,BCS
17594,17648,0,0,494,494,0,0,550,550,0,0,16,Socio,38,Cliente nivel 1,BCS
17595,17649,0,0,1393,1016,0,377,1497.58,1111.45,0,386.13,16,Socio,32,Cliente nivel 1,BCS
17596,17650,0,0,11856,4356,5000,2500,12093.72,4358.17,5003.55,2732,16,Socio,47,Cliente nivel 1,BCS
17597,17651,0,0,3287,887,1200,1200,3317.49,887.78,1229.09,1200.62,16,Socio,30,Cliente nivel 1,BCS
17598,17652,0,0,3081,1050,981,1050,3135.86,1051.51,981.86,1102.49,16,Socio,27,Cliente nivel 1,BCS
17599,17653,0,0,4650,1550,1550,1550,4850.81,1551.36,1552.47,1746.98,16,Socio,37,Cliente nivel 1,BCS
17600,17654,0,0,866,0,0,866,961.9,0,0,961.9,16,Empleado,25,Empleado,BCS
17601,17655,956.02,1809.23,4393,496,3897,0,3523.62,496,3027.62,0,6,Socio,36,Cliente nivel 1,PUE
17602,17656,0,0,11881.98,3256.99,8624.99,0,12180.87,3258.78,8922.09,0,16,Socio,44,Cliente nivel 1,BCS
17603,17657,0,0,2173,429,149,1595,2518.75,478.75,149,1891,16,Empleado,27,Empleado,BCS
17604,17658,0,0,3652,1600,0,2052,3995.11,1748.48,0,2246.63,16,Socio,28,Cliente nivel 1,BCS
17605,17659,0,0,5237.68,2250.69,0,2986.99,5239.54,2252.55,0,2986.99,16,Socio,26,Cliente nivel 1,BCS
17606,17660,2306.8,3803.24,6954,0,0,6954,5543,0,0,5543,16,Socio,30,Cliente nivel 1,BCS
17607,17661,0,0,2607.04,0,2518.52,88.52,2720.82,0,2632.3,88.52,16,Socio,25,Cliente nivel 1,BCS
17608,17662,1250,2439.42,3727,0,1231,2496,2478.71,0,1232.08,1246.63,16,Socio,39,Cliente nivel 1,BCS
17609,17663,0,0,5569.36,1282.86,1370,2916.5,5669.81,1383.31,1370,2916.5,16,Socio,33,Cliente nivel 1,BCS
17610,17664,0,0,4800,1200,2400,1200,4912.8,1200,2400,1312.8,1,Socio,32,Cliente nivel 1,CDMX
17611,17665,0,0,5883,1950,1950,1983,6010.05,1951,1950.94,2108.11,1,Socio,41,Cliente nivel 1,CDMX
17612,17666,0,0,3229,2058,1171,0,3253.02,2061.25,1191.77,0,1,Socio,25,Cliente nivel 1,CDMX
17613,17667,0,0,1359,1359,0,0,1485.63,1485.63,0,0,1,Socio,64,Cliente nivel 1,CDMX
17614,17668,0,0,498,0,0,498,498.7,0,0,498.7,6,Socio,50,Cliente nivel 1,PUE
17615,17669,0,0,14842,2350,7050,5442,14842.48,2350,7050.48,5442,1,Socio,31,Cliente nivel 1,CDMX
17616,17670,0,0,1700,0,1700,0,1700.96,0,1700.96,0,1,Socio,44,Cliente nivel 1,CDMX
17617,17671,0,0,1518,0,850,668,1564.02,0,850,714.02,1,Socio,41,Cliente nivel 1,CDMX
17618,17672,0,0,1251,1251,0,0,1368,1368,0,0,1,Socio,45,Cliente nivel 1,CDMX
17619,17673,0,0,2200,0,1100,1100,2208.59,0,1100,1108.59,5,Socio,43,Cliente nivel 1,ECA
17620,17674,0,0,3026,1926,1100,0,3130.27,1926.39,1203.88,0,1,Socio,36,Cliente nivel 1,CDMX
17621,17675,0,0,1100,0,0,1100,1181.56,0,0,1181.56,1,Socio,43,Cliente nivel 1,CDMX
17622,17676,0,0,1486,0,750,736,1486.32,0,750,736.32,1,Socio,46,Cliente nivel 1,CDMX
17623,17677,0,0,914,0,0,914,914,0,0,914,1,Socio,27,Cliente nivel 1,CDMX
17624,17678,0,0,3300,1650,1650,0,3576.57,1804.91,1771.66,0,1,Socio,42,Cliente nivel 1,CDMX
17625,17679,0,0,2100,0,1050,1050,2209.33,0,1050.92,1158.41,1,Socio,31,Cliente nivel 1,CDMX
17626,17680,637.93,1381.36,896,0,896,0,299,0,299,0,1,Socio,27,Cliente nivel 1,CDMX
17627,17681,703.82,1427.04,785,0,0,785,89,0,0,89,1,Socio,36,Cliente nivel 1,CDMX
17628,17682,0,0,2013,963,1050,0,2024.42,963,1061.42,0,1,Socio,52,Cliente nivel 1,CDMX
17629,17683,0,0,800,0,0,800,881.59,0,0,881.59,1,Socio,36,Cliente nivel 1,CDMX
17630,17684,0,0,3600,0,2400,1200,3600,0,2400,1200,1,Socio,31,Cliente nivel 1,CDMX
17631,17685,0,0,748,0,0,748,906,0,0,906,1,Socio,30,Cliente nivel 1,CDMX
17632,17686,0,0,650,0,0,650,957.47,0,0,957.47,1,Socio,32,Cliente nivel 1,CDMX
17633,17687,0,0,199,199,0,0,235.92,235.92,0,0,1,Empleado,53,Empleado,CDMX
17634,17688,0,0,1400,0,0,1400,1476.69,0,0,1476.69,1,Socio,30,Cliente nivel 1,CDMX
17635,17689,0,0,1150,0,1150,0,1230.04,0,1230.04,0,1,Socio,35,Cliente nivel 1,CDMX
17636,17690,0,0,1250,0,0,1250,1308.75,0,0,1308.75,1,Socio,55,Cliente nivel 1,CDMX
17637,17691,0,0,1189,0,650,539,1240.62,0,650,590.62,1,Socio,33,Cliente nivel 1,CDMX
17638,17692,0,0,700,0,0,700,775.19,0,0,775.19,5,Socio,28,Cliente nivel 1,ECA
17639,17693,0,0,480,0,0,480,480,0,0,480,2,Socio,39,Cliente nivel 1,VER
17640,17694,0,0,901,0,650,251,902.98,0,650,252.98,2,Socio,28,Cliente nivel 1,VER
17641,17695,0,0,1458,0,0,1458,1458.47,0,0,1458.47,2,Socio,31,Cliente nivel 1,VER
17642,17696,0,0,3680,1300,2380,0,3782.2,1301.14,2481.06,0,2,Socio,44,Cliente nivel 1,VER
17643,17697,0,0,1900,0,0,1900,1901.76,0,0,1901.76,2,Socio,38,Cliente nivel 1,VER
17644,17698,0,0,621,0,0,621,669.65,0,0,669.65,2,Socio,36,Cliente nivel 1,VER
17645,17699,0,0,1951,1050,651,250,2006.8,1050,706.58,250.22,2,Socio,26,Cliente nivel 1,VER
17646,17700,0,0,4000,0,2000,2000,4002.79,0,2001.04,2001.75,3,Socio,29,Cliente nivel 1,LEON
17647,17701,0,0,2050,0,0,2050,2240.64,0,0,2240.64,3,Socio,29,Cliente nivel 1,LEON
17648,17702,0,0,2100,696,354,1050,2148.96,744.42,354,1050.54,3,Socio,26,Cliente nivel 1,LEON
17649,17703,0,0,650,0,650,0,650,0,650,0,3,Socio,33,Cliente nivel 1,LEON
17650,17704,0,0,4397,2097,0,2300,5033.35,2252.68,0,2780.67,3,Socio,45,Cliente nivel 1,LEON
17651,17705,0,0,650,0,0,650,651.14,0,0,651.14,3,Socio,46,Cliente nivel 1,LEON
17652,17706,0,0,1050,0,0,1050,1345.76,0,0,1345.76,3,Socio,31,Cliente nivel 1,LEON
17653,17707,0,0,850,0,850,0,922.97,0,922.97,0,3,Socio,31,Cliente nivel 1,LEON
17654,17708,0,0,1600,0,800,800,1600.7,0,800,800.7,3,Socio,28,Cliente nivel 1,LEON
17655,17709,0,0,1558,0,0,1558,1792.91,0,0,1792.91,3,Empleado,22,Empleado,LEON
17656,17710,0,0,5993,0,2100,3893,6206.61,0,2100,4106.61,3,Socio,37,Cliente nivel 1,LEON
17657,17711,0,0,14550,0,0,14550,15089.99,0,0,15089.99,3,Socio,36,Cliente nivel 1,LEON
17658,17712,0,0,1800,0,1800,0,1871.84,0,1871.84,0,3,Socio,38,Cliente nivel 1,LEON
17659,17713,0,0,1450,0,0,1450,1834.02,0,0,1834.02,3,Socio,42,Cliente nivel 1,LEON
17660,17714,0,0,1572,0,0,1572,1718.61,0,0,1718.61,3,Socio,32,Cliente nivel 1,LEON
17661,17715,1100,2352.15,2200,2200,0,0,1111.97,1111.97,0,0,4,Socio,24,Cliente nivel 1,QRO
17662,17716,969.5,1904.82,3450,1150,1150,1150,2635.88,1219.22,1218.77,197.89,4,Socio,30,Cliente nivel 1,QRO
17663,17717,0,0,1450,0,0,1450,1637.51,0,0,1637.51,4,Socio,31,Cliente nivel 1,QRO
17664,17718,0,0,750,0,0,750,805.56,0,0,805.56,4,Socio,38,Cliente nivel 1,QRO
17665,17719,577.67,1126.64,1050,0,0,1050,700,0,0,700,4,Socio,36,Cliente nivel 1,QRO
17666,17720,1950,3117.49,3900,1950,0,1950,2858.26,2118.26,0,740,4,Socio,24,Cliente nivel 1,QRO
17667,17721,0,0,2340,0,0,2340,2340,0,0,2340,1,Socio,37,Cliente nivel 1,CDMX
17668,17722,0,0,1300,0,0,1300,1300,0,0,1300,4,Socio,47,Cliente nivel 1,QRO
17669,17723,0,0,1700,0,1700,0,1839.53,0,1839.53,0,4,Socio,31,Cliente nivel 1,QRO
17670,17724,0,0,17495,0,3500,13995,17819.8,0,3500,14319.8,4,Socio,35,Cliente nivel 1,QRO
17671,17725,0,0,650,0,650,0,650,0,650,0,4,Socio,29,Cliente nivel 1,QRO
17672,17726,0,0,636,0,0,636,697.85,0,0,697.85,4,Socio,47,Cliente nivel 1,QRO
17673,17727,0,0,650,0,0,650,800.2,0,0,800.2,4,Socio,48,Cliente nivel 1,QRO
17674,17728,0,0,900,0,0,900,900,0,0,900,4,Socio,31,Cliente nivel 1,QRO
17675,17729,0,0,2300,0,1150,1150,2301.01,0,1150,1151.01,4,Socio,28,Cliente nivel 1,QRO
17676,17730,0,0,778.4,0,0,778.4,779.08,0,0,779.08,4,Socio,55,Cliente nivel 1,QRO
17677,17731,741.12,1545.9,900,0,0,900,200,0,0,200,4,Socio,33,Cliente nivel 1,QRO
17678,17732,0,0,1000,0,0,1000,1092.8,0,0,1092.8,4,Socio,27,Cliente nivel 1,QRO
17679,17733,0,0,4500,0,3000,1500,4640.51,0,3001.31,1639.2,4,Socio,27,Cliente nivel 1,QRO
17680,17734,0,0,7200,2400,2400,2400,7204.2,2400,2402.1,2402.1,4,Socio,52,Cliente nivel 1,QRO
17681,17735,800,1667.95,1600,800,800,0,801.12,801.12,0,0,4,Socio,29,Cliente nivel 1,QRO
17682,17736,0,0,1000,0,1000,0,1092.8,0,1092.8,0,4,Socio,36,Cliente nivel 1,QRO
17683,17737,406.25,900.22,650,0,650,0,273.45,0,273.45,0,4,Socio,32,Cliente nivel 1,QRO
17684,17738,279.08,521.79,900,0,0,900,680,0,0,680,4,Socio,29,Cliente nivel 1,QRO
17685,17739,0,0,2631,0,1350,1281,2910.12,0,1350,1560.12,4,Socio,41,Cliente nivel 1,QRO
17686,17740,0,0,850,0,0,850,1067,0,0,1067,4,Socio,29,Cliente nivel 1,QRO
17687,17741,0,0,2500,0,0,2500,2672.79,0,0,2672.79,4,Socio,36,Cliente nivel 1,QRO
17688,17743,0,0,698,0,0,698,698,0,0,698,4,Socio,45,Cliente nivel 1,QRO
17689,17744,0,0,650,0,0,650,966.56,0,0,966.56,4,Socio,36,Cliente nivel 1,QRO
17690,17745,0,0,5037,1587,1150,2300,5182.31,1588.95,1162.52,2430.84,4,Socio,36,Cliente nivel 1,QRO
17691,17746,0,0,638.5,0,0,638.5,678.13,0,0,678.13,4,Socio,60,Cliente nivel 1,QRO
17692,17747,0,0,4905,0,2826,2079,5004.01,0,2826.81,2177.2,4,Socio,20,Cliente nivel 1,QRO
17693,17748,0,0,1296,0,0,1296,1339.69,0,0,1339.69,4,Socio,38,Cliente nivel 1,QRO
17694,17749,407.46,781.57,950,0,950,0,629.23,0,629.23,0,4,Socio,28,Cliente nivel 1,QRO
17695,17750,599,1085.1,1899,0,650,1249,1400.84,0,650.31,750.53,4,Socio,32,Cliente nivel 1,QRO
17696,17751,0,0,800,0,0,800,800.7,0,0,800.7,4,Socio,33,Cliente nivel 1,QRO
17697,17752,726,1396.17,1150,0,1092,58,464,0,448.16,15.84,4,Socio,33,Cliente nivel 1,QRO
17698,17753,0,0,750,0,0,750,847.22,0,0,847.22,4,Socio,54,Cliente nivel 1,QRO
17699,17754,0,0,1150,0,0,1150,1217.6,0,0,1217.6,10,Socio,28,Cliente nivel 1,TOL
17700,17755,0,0,1524,0,0,1524,2118.03,0,0,2118.03,5,Socio,39,Cliente nivel 1,ECA
17701,17756,0,0,1400,0,700,700,1415.24,0,707.62,707.62,5,Socio,32,Cliente nivel 1,ECA
17702,17757,0,0,1150,0,0,1150,1150,0,0,1150,5,Socio,54,Cliente nivel 1,ECA
17703,17758,0,0,2100,0,0,2100,2393.32,0,0,2393.32,5,Socio,30,Cliente nivel 1,ECA
17704,17759,0,0,14782,5482,3100,6200,15275.79,5484.08,3102.72,6688.99,5,Socio,24,Cliente nivel 1,ECA
17705,17760,0,0,2977,0,1100,1877,2977.77,0,1100,1877.77,5,Socio,35,Cliente nivel 1,ECA
17706,17761,0,0,1166,0,516,650,1226.65,0,516,710.65,5,Socio,29,Cliente nivel 1,ECA
17707,17762,0,0,963,0,963,0,1089.04,0,1089.04,0,5,Socio,22,Cliente nivel 1,ECA
17708,17763,0,0,2400,0,1200,1200,2616.68,0,1318.72,1297.96,9,Socio,53,Cliente nivel 1,GDL
17709,17764,0,0,1100,0,0,1100,1100.96,0,0,1100.96,5,Socio,44,Cliente nivel 1,ECA
17710,17765,0,0,6400,0,3200,3200,6640.08,0,3202.8,3437.28,5,Socio,41,Cliente nivel 1,ECA
17711,17766,0,0,1150,1150,0,0,1245.08,1245.08,0,0,5,Socio,40,Cliente nivel 1,ECA
17712,17767,0,0,4200,2100,2100,0,4200,2100,2100,0,5,Socio,37,Cliente nivel 1,ECA
17713,17768,0,0,950,0,0,950,1007.37,0,0,1007.37,5,Socio,35,Cliente nivel 1,ECA
17714,17769,0,0,2600,650,650,1300,2718.21,650,657.08,1411.13,5,Socio,28,Cliente nivel 1,ECA
17715,17770,0,0,950,0,950,0,1046.71,0,1046.71,0,5,Socio,33,Cliente nivel 1,ECA
17716,17771,0,0,1900,0,0,1900,2001.31,0,0,2001.31,5,Socio,29,Cliente nivel 1,ECA
17717,17772,0,0,2800,1400,1400,0,3355.48,1400,1955.48,0,5,Socio,28,Cliente nivel 1,ECA
17718,17773,0,0,3557,0,2407,1150,3558,0,2407,1151,12,Socio,24,Cliente nivel 1,GTO
17719,17774,0,0,800,0,800,0,940.26,0,940.26,0,5,Socio,29,Cliente nivel 1,ECA
17720,17775,0,0,2600,0,0,2600,2601.35,0,0,2601.35,5,Socio,31,Cliente nivel 1,ECA
17721,17776,0,0,1744,0,807,937,1835.2,0,807,1028.2,5,Socio,43,Cliente nivel 1,ECA
17722,17777,0,0,1499,0,0,1499,1499.44,0,0,1499.44,5,Socio,59,Cliente nivel 1,ECA
17723,17778,0,0,3108,1150,1150,808,3191.62,1150,1214.04,827.58,5,Socio,38,Cliente nivel 1,ECA
17724,17779,0,0,615,0,0,615,658.2,0,0,658.2,8,Socio,59,Cliente nivel 1,JAL
17725,17780,0,0,1400,0,0,1400,1400.61,0,0,1400.61,16,Socio,34,Cliente nivel 1,BCS
17726,17781,800.08,1584.4,1050,0,0,1050,287,0,0,287,5,Socio,34,Cliente nivel 1,ECA
17727,17782,0,0,2643,743,708,1192,2734.1,743.65,708.62,1281.83,10,Socio,26,Cliente nivel 1,TOL
17728,17783,487.5,1043.26,650,0,0,650,178.15,0,0,178.15,10,Socio,48,Cliente nivel 1,TOL
17729,17784,812.06,1567.5,1400,0,1400,0,670.26,0,670.26,0,10,Socio,34,Cliente nivel 1,TOL
17730,17785,0,0,3500,0,1750,1750,3640.68,0,1750,1890.68,13,Socio,35,Cliente nivel 1,OAX
17731,17786,0,0,6155,769,1648,3738,6164.75,775.48,1648.83,3740.44,6,Socio,39,Cliente nivel 1,PUE
17732,17787,0,0,3388,1150,0,2238,3719.49,1246.66,0,2472.83,6,Socio,21,Cliente nivel 1,PUE
17733,17788,0,0,2341,1095,850,396,2547.4,1184.96,850,512.44,6,Socio,23,Cliente nivel 1,PUE
